Informantes,Respuestas,Agentes_Confiables,Tiempo_s
20,9,16,0.0181247
20,10,15,0.0318652
20,11,14,0.119333
20,12,16,0.011764
20,13,17,0.0129733
20,14,14,0.0131123
20,15,15,0.0276304
20,16,16,0.0174915
20,17,14,0.0253232
20,18,12,0.0047004
20,19,14,0.0062061
20,20,15,0.0104771
20,21,14,0.0282512
20,22,11,0.0327499
20,23,12,0.0133921
20,24,15,0.0190652
20,25,12,0.0036656
20,26,8,0.0148234
20,27,13,0.00884
20,28,10,0.0224757
20,29,10,0.0122992
20,30,12,0.0178946
20,31,11,0.0137899
20,32,13,0.0253178
20,33,9,0.0175636
20,34,12,0.0060483
20,35,9,0.0126117
20,36,9,0.0073857
20,37,8,0.0018739
20,38,6,0.0019478
20,39,6,0.0141678
20,40,8,0.0121261
20,41,11,0.0290419
20,42,10,0.0044722
20,43,8,0.00164
20,44,6,0.0046467
20,45,8,0.0068956
20,46,5,0.0001962
20,47,6,0.0083111
20,48,4,0.0024471
20,49,9,0.0067161
20,50,7,0.0018272
20,51,6,0.0034575
20,52,9,0.00404
20,53,5,0.0039871
20,54,5,0.0028319
20,55,5,0.000796
20,56,6,0.0026355
20,57,6,0.0042303
20,58,5,0.0008939
20,59,5,0.0007886
20,60,4,0.0015247
20,61,4,0.0008689
20,62,3,0.0015397
20,63,2,0.0007949
20,64,6,0.0032631
20,65,1,0.0007275
20,66,3,0.0022707
20,67,2,0.0004276
20,68,3,0.0013929
20,69,4,0.0009894
20,70,6,0.0014252
20,71,2,0.0008328
20,72,2,0.0016828
20,73,5,0.0010151
20,74,3,0.0001918
20,75,1,0.0004063
20,76,2,0.0004663
20,77,4,0.0003651
20,78,2,0.0009348
20,79,3,0.0005494
20,80,4,0.0019598
20,81,3,0.0007144
20,82,1,0.0001991
20,83,0,0.0004486
20,84,5,0.0006903
20,85,0,0.0002312
20,86,2,0.0001017
20,87,4,0.0021793
20,88,1,0.0004775
20,89,2,0.0007795
20,90,1,0.000395
20,91,3,0.0006096
20,92,2,0.0003863
20,93,1,9.75e-05
20,94,2,0.000293
20,95,1,0.000636
20,96,3,0.0001582
20,97,1,6.72e-05
20,98,1,0.0003013
20,99,0,0.0003117
20,0,20,4.6e-06
20,1,19,6e-06
20,2,19,9e-06
20,3,19,1.34e-05
20,4,18,0.0091069
20,5,17,0.000756
20,6,18,0.0002549
20,7,17,0.0104612
20,8,17,0.0061422
20,9,16,0.0002442
20,10,16,0.0409762
20,11,17,0.0052738
20,12,15,0.0228275
20,13,17,0.0179261
20,14,14,0.029854
20,15,15,0.0238531
20,16,16,0.0103279
20,17,13,0.0050629
20,18,15,0.0235994
20,19,14,0.0475197
20,20,14,0.0120042
20,21,12,0.0191835
20,22,8,0.0082639
20,23,13,0.0076011
20,24,12,0.0233413
20,25,12,0.0063859
20,26,13,0.0155965
20,27,11,0.0077669
20,28,12,0.0069471
20,29,11,0.010812
20,30,9,0.0141985
20,31,11,0.0086237
20,32,8,0.008505
20,33,10,0.0277042
20,34,11,0.006113
20,35,9,0.0012886
20,36,10,0.0075279
20,37,9,0.0117493
20,38,5,0.0147193
20,39,8,0.0016564
20,40,8,0.0045933
20,41,5,0.0132995
20,42,8,0.0020274
20,43,7,0.0015413
20,44,6,0.0014206
20,45,6,0.004686
20,46,6,0.0021358
20,47,10,0.0019505
20,48,7,0.0008583
20,49,7,0.0015422
20,50,8,0.0076963
20,51,5,0.0028122
20,52,4,0.0011435
20,53,8,0.0086951
20,54,5,0.0054725
20,55,6,0.0028032
20,56,5,0.0016745
20,57,4,0.0064951
20,58,6,0.0039559
20,59,4,0.0007204
20,60,4,0.0014014
20,61,4,0.0041356
20,62,5,0.0014469
20,63,4,0.0056086
20,64,3,0.0018455
20,65,7,0.0006267
20,66,6,0.0043143
20,67,7,0.0056888
