Informantes,Respuestas,Agentes_Confiables,Tiempo_s
20,26,11,0.0108021
20,27,8,0.0051019
20,28,12,0.0136083
20,29,12,0.0216394
20,30,10,0.0093969
20,31,13,0.008246
20,32,11,0.0204372
20,33,12,0.0033742
20,34,9,0.0010574
20,35,9,0.0021063
20,36,10,0.0022727
20,37,11,0.0038082
20,38,6,0.0068936
20,39,10,0.0032237
20,40,7,0.0065585
20,41,9,0.0110002
20,42,7,0.0035354
20,43,7,0.0025189
20,44,9,0.0039747
20,45,5,0.0006856
20,46,6,0.0066953
20,47,6,0.0042413
20,48,6,0.0025183
20,49,3,0.0019034
20,50,7,0.002381
20,51,3,0.0008741
20,52,6,0.0019791
20,53,5,0.0014146
20,54,1,0.0026846
20,55,8,0.0053679
20,56,5,0.0012724
20,57,4,0.0011319
20,58,5,0.0021101
20,59,7,0.002701
20,60,6,0.0013465
20,61,2,0.0009536
20,62,4,0.0012396
20,63,5,0.0013271
20,64,4,0.0011714
20,65,3,0.0007403
20,66,4,0.0009364
20,67,3,0.001029
20,68,6,0.0015438
20,69,3,0.0004812
20,70,4,0.0008412
20,71,7,0.0011402
20,72,2,0.0013593
20,73,3,0.0006047
20,74,2,0.0005554
20,75,3,0.0020748
20,76,5,0.0008281
20,77,2,0.0013102
20,78,0,0.0008787
20,79,5,0.0013157
20,80,3,0.0010516
20,81,2,0.0006792
20,82,3,0.0001682
20,83,4,0.000864
20,84,2,0.0017328
20,85,1,0.0003972
20,86,1,0.0011812
20,87,2,0.0003179
20,88,4,0.0005716
20,89,1,0.0014293
20,90,2,0.000458
20,91,0,0.000617
20,92,0,0.0001901
20,93,1,0.0008496
20,94,1,0.0004233
20,95,1,0.0010182
20,96,0,0.000512
20,97,1,0.0004173
20,98,0,0.0002167
20,99,0,0.0005142
20,0,20,5e-06
20,1,19,7.1e-06
20,2,18,0.0040147
20,3,19,1.41e-05
20,4,19,2.13e-05
20,5,18,0.0035049
20,6,16,0.0064932
20,7,16,0.0169595
20,8,15,0.0407035
20,9,15,0.0093307
20,10,17,0.0012495
20,11,16,0.0024317
20,12,15,0.0227721
20,13,15,0.001285
20,14,14,0.0354884
20,15,13,0.0832665
20,16,15,0.0096334
20,17,13,0.0235207
20,18,12,0.0087413
20,19,13,0.0118293
20,20,14,0.0105569
20,21,13,0.0263676
20,22,12,0.0284391
20,23,10,0.0012368
20,24,14,0.0209754
20,25,12,0.0060661
20,26,9,0.002928
20,27,10,0.0068151
20,28,10,0.0037764
20,29,9,0.0073511
20,30,10,0.0233339
20,31,12,0.0064152
20,32,9,0.0102542
20,33,11,0.0051904
20,34,5,0.0100169
20,35,6,0.003861
20,36,11,0.0015457
20,37,5,0.0015767
20,38,8,0.0027779
20,39,6,0.0049245
20,40,8,0.0087771
20,41,8,0.0051259
20,42,9,0.0017321
20,43,5,0.0016187
20,44,11,0.0032301
20,45,6,0.0016582
20,46,6,0.001953
20,47,4,0.0003043
20,48,8,0.0031532
20,49,7,0.0020074
20,50,7,0.0015497
20,51,5,0.0045338
20,52,5,0.001363
20,53,5,0.0006337
20,54,5,0.0007964
20,55,6,0.0018229
20,56,5,0.0031146
20,57,3,0.0008455
20,58,7,0.0007912
20,59,6,0.0008769
20,60,6,0.0019049
20,61,1,0.0002899
20,62,7,0.0022714
20,63,4,0.0012605
20,64,2,0.0009553
20,65,5,0.0014677
20,66,2,0.0006629
20,67,0,0.0004934
20,68,7,0.0010312
20,69,2,0.0002634
20,70,3,0.0002395
20,71,3,0.0003406
20,72,1,0.0004475
20,73,2,0.0006053
20,74,3,0.0003147
20,75,4,0.0006628
20,76,2,0.0003087
20,77,3,0.0003498
20,78,3,0.0002886
20,79,2,0.0004765
20,80,5,0.0003942
20,81,3,0.0004117
20,82,1,0.0006972
20,83,5,0.0010979
20,84,2,0.0003595
20,85,3,0.0008344
20,86,2,0.0007531
20,87,4,0.0007049
20,88,3,0.0009878
20,89,5,0.0005073
20,90,0,0.0002754
20,91,2,0.000314
20,92,4,0.0006797
20,93,1,0.0006404
20,94,1,0.0002669
20,95,2,0.0004716
20,96,4,0.000222
20,97,1,0.0005338
20,98,1,0.000183
20,99,2,0.0002475
20,0,20,4.3e-06
20,1,20,7.1e-06
20,2,19,9.1e-06
20,3,19,1.32e-05
20,4,19,1.51e-05
20,5,18,0.0056006
20,6,20,2.43e-05
20,7,17,0.0020483
20,8,15,0.0091499
20,9,14,0.114349
20,10,16,0.0065635
20,11,17,0.0252558
20,12,15,0.0018635
20,13,16,0.0140618
20,14,16,0.0351395
20,15,14,0.022955
20,16,14,0.0138897
20,17,15,0.0580341
20,18,13,0.0490406
20,19,13,0.0199997
20,20,13,0.0121954
20,21,11,0.0239605
20,22,14,0.0052767
20,23,13,0.0052627
20,24,14,0.0163438
20,25,11,0.0040528
20,26,8,0.0107911
20,27,12,0.0185168
20,28,9,0.0055818
20,29,10,0.0060921
20,30,10,0.0030951
20,31,10,0.0106414
20,32,11,0.0230154
20,33,10,0.0033286
20,34,9,0.0045594
20,35,11,0.0085265
20,36,10,0.0067324
20,37,8,0.0064949
20,38,10,0.0061762
20,39,11,0.009122
20,40,8,0.0046932
20,41,7,0.0009288
20,42,10,0.0014646
20,43,9,0.0064401
20,44,6,0.0016594
20,45,6,0.0041248
20,46,8,0.0011559
20,47,7,0.0024723
20,48,9,0.0013531
20,49,5,0.0009918
20,50,6,0.0075091
20,51,9,0.0030972
20,52,7,0.003049
20,53,6,0.0014775
20,54,6,0.0015102
20,55,1,0.0003196
20,56,8,0.0008931
20,57,3,0.0004879
20,58,6,0.0060842
20,59,3,0.0014383
20,60,5,0.0015411
20,61,6,0.0020682
20,62,2,0.0028921
20,63,2,0.0001866
20,64,4,0.0016414
20,65,4,0.0007335
20,66,3,0.0005653
20,67,8,0.0041829
20,68,8,0.0007544
20,69,4,0.0004652
20,70,2,0.0012974
20,71,2,0.0006736
20,72,2,0.0003685
20,73,4,0.0014563
20,74,5,0.0015026
20,75,3,0.000504
20,76,1,0.0006375
20,77,2,0.0008157
20,78,3,0.0020957
20,79,3,0.0009645
20,80,2,0.0002933
20,81,3,0.0007845
20,82,1,0.0004497
20,83,5,0.0017423
20,84,2,0.00025
20,85,0,0.0003668
20,86,4,0.0009687
20,87,1,0.0006453
20,88,2,0.0007107
20,89,1,0.0012095
20,90,1,0.0006602
20,91,2,0.0008411
20,92,1,0.0002828
20,93,2,0.0004174
20,94,2,0.0005363
20,95,2,0.0002522
20,96,1,0.0001883
20,97,1,0.0008762
20,98,0,0.0002382
20,99,1,0.0002637
