Informantes,Respuestas,Agentes_Confiables,Tiempo_s
20,95,1,9.05e-05
20,96,2,0.0003737
20,97,3,0.0005509
20,98,2,0.0003424
20,99,1,0.0010323
20,0,20,0.176186
20,1,20,0.261124
20,2,20,0.391439
20,3,20,0.281589
20,4,19,0.283745
20,5,18,0.239182
20,6,17,0.279058
20,7,15,0.219298
20,8,16,0.24477
20,9,14,0.162681
20,10,16,0.0806958
20,11,17,0.232105
20,12,13,0.11546
20,13,14,0.125046
20,14,16,0.182162
20,15,15,0.12001
20,16,18,0.220562
20,17,14,0.0908009
20,18,14,0.0510544
20,19,13,0.105363
20,20,16,0.10857
20,21,12,0.013621
20,22,14,0.0427629
20,23,9,0.0087317
20,24,14,0.0574178
20,25,11,0.0350644
20,26,11,0.0182302
20,27,10,0.016976
20,28,10,0.0069889
20,29,11,0.0083345
20,30,11,0.0468396
20,31,10,0.014313
20,32,11,0.0157297
20,33,8,0.0126136
20,34,9,0.0091443
20,35,8,0.0135122
20,36,6,0.0104957
20,37,9,0.0043128
20,38,8,0.0034931
20,39,9,0.010158
20,40,5,0.0011206
20,41,7,0.000953
20,42,6,0.0053676
20,43,6,0.0027231
20,44,7,0.0048898
20,45,4,0.0038508
20,46,6,0.0020096
20,47,10,0.0111645
20,48,10,0.0057479
20,49,3,0.0015292
20,50,7,0.0027379
20,51,8,0.0052005
20,52,8,0.0027692
20,53,3,0.0015611
20,54,4,0.0019973
20,55,4,0.0009514
20,56,6,0.0010814
20,57,6,0.0018473
20,58,2,0.000462
20,59,4,0.0007031
20,60,4,0.0010535
20,61,5,0.0010995
20,62,4,0.0006921
20,63,2,0.0014827
20,64,2,0.0008338
20,65,5,0.0006777
20,66,6,0.001678
20,67,4,0.004579
20,68,4,0.0014187
20,69,3,0.0006299
20,70,4,0.001827
20,71,3,0.0005076
20,72,3,0.0025553
20,73,2,0.0022424
20,74,1,0.0009207
20,75,1,0.0003027
20,76,2,0.0004033
20,77,1,0.0002838
20,78,4,0.0017139
20,79,2,8.03e-05
20,80,5,0.0006688
20,81,3,0.0005831
20,82,2,0.0007031
20,83,4,0.0003257
20,84,2,0.0007176
20,85,3,0.0005252
20,86,2,0.0012065
20,87,3,0.0003966
20,88,2,0.0006595
20,89,3,0.0002184
20,90,1,0.0002903
20,91,3,0.0002138
20,92,0,0.0003286
20,93,1,0.0001567
20,94,2,0.000669
20,95,2,0.0010724
20,96,2,0.0001148
20,97,0,0.0008899
20,98,2,0.0007108
20,99,0,0.0001737
20,0,20,0.178302
20,1,20,0.246897
20,2,19,0.406678
20,3,19,0.337723
20,4,18,0.330823
20,5,19,0.352938
20,6,17,0.390226
20,7,16,0.318575
20,8,15,0.132555
20,9,16,0.121513
20,10,16,0.210563
20,11,17,0.239119
20,12,16,0.173904
20,13,16,0.194457
20,14,15,0.100215
20,15,15,0.0597699
20,16,17,0.0718997
20,17,15,0.0823359
20,18,13,0.043207
20,19,13,0.0383146
20,20,13,0.0502788
20,21,12,0.0220236
20,22,13,0.0523585
20,23,12,0.023425
20,24,11,0.025898
20,25,13,0.0648764
20,26,9,0.0095945
20,27,14,0.0302865
20,28,10,0.0026675
20,29,11,0.0320867
20,30,8,0.0097874
20,31,10,0.0114597
20,32,10,0.0170425
20,33,11,0.0112118
20,34,10,0.0088529
20,35,8,0.004383
20,36,10,0.0118724
20,37,10,0.0070594
20,38,8,0.0058657
20,39,8,0.0062153
20,40,8,0.0145792
20,41,8,0.0026767
20,42,8,0.0062025
20,43,8,0.0087078
20,44,9,0.0049764
20,45,6,0.0186145
20,46,5,0.0023695
20,47,5,0.0045125
20,48,7,0.0029205
20,49,9,0.0067582
20,50,5,0.0068929
20,51,9,0.0065402
20,52,6,0.003368
20,53,5,0.0082452
20,54,5,0.001145
20,55,5,0.0009932
20,56,5,0.0014449
20,57,5,0.0017454
20,58,6,0.001761
20,59,4,0.0017385
20,60,4,0.0016145
20,61,3,0.0008
20,62,6,0.0011234
20,63,5,0.0009534
20,64,4,0.0007809
20,65,3,0.0008261
20,66,3,0.0019872
20,67,3,0.001096
20,68,2,0.0017521
20,69,4,0.0009591
20,70,6,0.0011726
20,71,3,0.0003629
20,72,2,0.0004453
20,73,4,0.001298
20,74,4,0.0010252
20,75,1,0.0002886
20,76,5,0.0008302
20,77,2,0.0001944
20,78,2,0.0002879
20,79,4,0.0015253
20,80,5,0.0007158
20,81,2,0.0006695
20,82,2,0.000516
20,83,0,0.0002777
20,84,1,0.0001939
20,85,2,0.0003805
20,86,2,0.0004668
20,87,0,0.0005249
20,88,3,0.0010096
20,89,2,0.000759
20,90,2,0.0007386
20,91,2,0.0001546
20,92,0,0.0004655
20,93,1,0.0002231
20,94,1,0.0004393
20,95,1,0.000704
20,96,1,0.0006422
20,97,1,0.0003527
20,98,0,0.0002082
20,99,1,0.0005606
20,0,20,0.176126
20,1,19,0.259198
20,2,18,0.278819
20,3,18,0.343053
20,4,17,0.30715
20,5,17,0.317337
20,6,17,0.131473
20,7,16,0.239131
20,8,15,0.184855
20,9,16,0.120573
20,10,15,0.0765237
20,11,14,0.223969
20,12,16,0.220344
20,13,17,0.199075
20,14,14,0.0477936
20,15,15,0.0370538
20,16,16,0.0977181
20,17,14,0.0470805
20,18,12,0.0153658
20,19,14,0.0372736
20,20,15,0.0379355
20,21,14,0.0802607
20,22,11,0.041944
20,23,12,0.0175122
20,24,15,0.0389689
20,25,12,0.0101606
20,26,8,0.0158605
20,27,13,0.0211566
20,28,10,0.0250967
20,29,10,0.0200907
20,30,12,0.023623
20,31,11,0.0166748
20,32,13,0.0313222
20,33,9,0.0217528
20,34,12,0.0079786
20,35,9,0.0151544
20,36,9,0.0062514
20,37,8,0.0021974
20,38,6,0.0020513
20,39,6,0.0146091
20,40,8,0.0123662
20,41,11,0.032703
20,42,10,0.0053584
20,43,8,0.0040183
20,44,6,0.0048466
20,45,8,0.0080387
20,46,5,0.0002094
20,47,6,0.0084905
20,48,4,0.0024868
20,49,9,0.0089186
20,50,7,0.0021203
20,51,6,0.0035401
20,52,9,0.0048347
20,53,5,0.0041285
20,54,5,0.0030078
20,55,5,0.0008307
20,56,6,0.002756
20,57,6,0.0045406
20,58,5,0.0009278
20,59,5,0.0008451
20,60,4,0.0015422
20,61,4,0.0008777
20,62,3,0.0015542
20,63,2,0.0007989
20,64,6,0.0034167
20,65,1,0.0007303
20,66,3,0.0022817
20,67,2,0.0004301
20,68,3,0.0014086
20,69,4,0.0010207
20,70,6,0.0015229
20,71,2,0.0008312
20,72,2,0.0017106
20,73,5,0.0010655
20,74,3,0.0002032
20,75,1,0.0004068
20,76,2,0.0005057
20,77,4,0.0004752
20,78,2,0.0011651
20,79,3,0.0007069
20,80,4,0.0024914
20,81,3,0.0009112
20,82,1,0.0002495
20,83,0,0.0005693
20,84,5,0.0009045
20,85,0,0.0002957
20,86,2,0.0001318
20,87,4,0.0028014
20,88,1,0.0006029
20,89,2,0.0009905
20,90,1,0.000496
20,91,3,0.0007084
20,92,2,0.000454
20,93,1,0.0001071
20,94,2,0.000373
20,95,1,0.0007862
20,96,3,0.0002183
20,97,1,8.27e-05
20,98,1,0.0003768
20,99,0,0.0003752
20,0,20,0.177386
20,1,19,0.275694
20,2,19,0.307728
20,3,19,0.420696
20,4,18,0.462759
20,5,17,0.170917
20,6,18,0.152141
20,7,17,0.403873
20,8,17,0.237535
20,9,16,0.110787
20,10,16,0.186072
20,11,17,0.0675016
20,12,15,0.176187
20,13,17,0.19871
20,14,14,0.147212
20,15,15,0.127651
20,16,16,0.0960437
20,17,13,0.0405891
20,18,15,0.0544125
20,19,14,0.0774932
20,20,14,0.0546699
20,21,12,0.0470154
20,22,8,0.0108204
20,23,13,0.0257504
20,24,12,0.0403606
20,25,12,0.0127299
20,26,13,0.0239222
20,27,11,0.0159097
20,28,12,0.0131053
20,29,11,0.0201569
20,30,9,0.0177056
20,31,11,0.0133355
20,32,8,0.0095596
20,33,10,0.0418598
20,34,11,0.0100933
20,35,9,0.0017461
20,36,10,0.0097247
20,37,9,0.0113571
20,38,5,0.0123678
20,39,8,0.0017418
20,40,8,0.0041627
20,41,5,0.0113361
20,42,8,0.0024677
20,43,7,0.001873
20,44,6,0.0016709
20,45,6,0.0049379
20,46,6,0.0022687
20,47,10,0.0041008
20,48,7,0.0009567
20,49,7,0.0021605
20,50,8,0.0085724
20,51,5,0.0030739
20,52,4,0.0011797
20,53,8,0.0095612
20,54,5,0.0058086
20,55,6,0.0030037
20,56,5,0.0018091
20,57,4,0.0068926
20,58,6,0.0041297
20,59,4,0.0007527
20,60,4,0.0014626
20,61,4,0.0043352
20,62,5,0.0015487
20,63,4,0.0058138
20,64,3,0.001937
20,65,7,0.0008617
20,66,6,0.0046215
20,67,7,0.0061606
20,68,3,0.0016326
20,69,2,0.0014441
20,70,4,0.0042792
20,71,4,0.0007741
20,72,5,0.0003417
20,73,4,0.00191
20,74,2,0.0001909
20,75,1,0.0003451
20,76,1,0.0003625
20,77,3,0.0013376
20,78,3,0.000953
20,79,2,0.0004083
20,80,1,0.0009725
20,81,1,0.0002791
20,82,2,0.0003591
20,83,2,0.0009036
20,84,4,0.0003571
20,85,1,0.000413
20,86,2,0.0002989
20,87,2,0.0007688
20,88,1,0.0007708
20,89,3,0.0005198
20,90,1,0.0006099
20,91,4,0.000664
20,92,2,0.0006838
20,93,2,0.0003722
20,94,0,0.0001783
20,95,1,0.0003378
20,96,1,0.0006511
20,97,3,0.0004256
20,98,2,0.0002498
20,99,1,0.0003277
20,0,20,0.182939
20,1,20,0.354072
20,2,18,0.317445
20,3,20,0.398607
20,4,18,0.35263
20,5,19,0.258867
20,6,18,0.190377
20,7,16,0.260669
20,8,18,0.28196
20,9,16,0.0858506
20,10,16,0.44015
20,11,15,0.207355
20,12,18,0.150366
20,13,16,0.118124
20,14,13,0.20086
20,15,12,0.0702441
20,16,13,0.0669748
20,17,15,0.172501
20,18,15,0.119516
20,19,12,0.0572999
20,20,13,0.0282683
20,21,15,0.0342349
20,22,15,0.0442864
20,23,12,0.0691623
20,24,13,0.122573
20,25,10,0.003494
20,26,11,0.0207799
20,27,8,0.006978
20,28,12,0.0330562
20,29,12,0.0460846
20,30,10,0.0138258
20,31,13,0.0340258
20,32,11,0.0328207
20,33,12,0.0078576
20,34,9,0.0017432
20,35,9,0.0026857
20,36,10,0.0031664
20,37,11,0.0061322
20,38,6,0.0071692
20,39,10,0.0049518
20,40,7,0.0098087
20,41,9,0.0123278
20,42,7,0.0071425
20,43,7,0.0049542
20,44,9,0.0062176
20,45,5,0.0013758
20,46,6,0.0059605
20,47,6,0.0049331
20,48,6,0.0049143
20,49,3,0.0018189
20,50,7,0.005138
20,51,3,0.0016227
20,52,6,0.0024155
20,53,5,0.0025345
20,54,1,0.0036918
20,55,8,0.0077273
20,56,5,0.0015379
20,57,4,0.0015984
20,58,5,0.0069543
20,59,7,0.0038318
20,60,6,0.0019145
20,61,2,0.0011214
20,62,4,0.0016451
20,63,5,0.0022593
20,64,4,0.0014062
20,65,3,0.0013346
20,66,4,0.0024045
20,67,3,0.0008933
20,68,6,0.0017454
20,69,3,0.0003846
20,70,4,0.0009632
20,71,7,0.0015681
20,72,2,0.001012
20,73,3,0.0004415
20,74,2,0.0003249
20,75,3,0.002065
20,76,5,0.0004622
20,77,2,0.0013877
20,78,0,0.0005798
20,79,5,0.0015222
20,80,3,0.0008963
20,81,2,0.0006741
20,82,3,0.0001459
20,83,4,0.0005647
20,84,2,0.0015291
20,85,1,0.0005826
20,86,1,0.002976
20,87,2,0.0003921
20,88,4,0.0007986
20,89,1,0.0020202
20,90,2,0.0002853
20,91,0,0.0004179
20,92,0,0.0002037
20,93,1,0.0011377
20,94,1,0.0005261
20,95,1,0.000923
20,96,0,0.0003887
20,97,1,0.000435
20,98,0,0.0001837
20,99,0,0.0003288
20,0,20,0.186887
20,1,19,0.280298
20,2,18,0.385247
20,3,19,0.423104
20,4,19,0.184801
20,5,18,0.336566
20,6,16,0.116126
20,7,16,0.307085
20,8,15,0.164352
20,9,15,0.140997
20,10,17,0.121493
20,11,16,0.0562361
20,12,15,0.0915939
20,13,15,0.0948667
20,14,14,0.0733353
20,15,13,0.104979
20,16,15,0.0725168
20,17,13,0.117896
20,18,12,0.0578708
20,19,13,0.0387385
20,20,14,0.0393251
20,21,13,0.0889347
20,22,12,0.0331002
20,23,10,0.0028587
20,24,14,0.0599281
20,25,12,0.0259862
20,26,9,0.0055824
20,27,10,0.0061952
20,28,10,0.0075911
20,29,9,0.0087914
20,30,10,0.0379219
20,31,12,0.0129623
20,32,9,0.0141215
20,33,11,0.0098905
20,34,5,0.0083922
20,35,6,0.0056148
20,36,11,0.0036532
20,37,5,0.0020686
20,38,8,0.0067107
20,39,6,0.0065979
20,40,8,0.0210661
20,41,8,0.0088957
20,42,9,0.0020683
20,43,5,0.0029236
20,44,11,0.0052293
20,45,6,0.0020156
20,46,6,0.002897
20,47,4,0.0006466
20,48,8,0.0048846
20,49,7,0.0046399
20,50,7,0.0019202
20,51,5,0.0068798
20,52,5,0.0029416
20,53,5,0.0006329
20,54,5,0.0011928
20,55,6,0.0020655
20,56,5,0.006597
20,57,3,0.001036
20,58,7,0.0008698
20,59,6,0.0025498
20,60,6,0.0022251
20,61,1,0.0004631
20,62,7,0.0024122
20,63,4,0.0013646
20,64,2,0.0013927
20,65,5,0.0022976
20,66,2,0.0006123
20,67,0,0.0003015
20,68,7,0.0013507
20,69,2,0.0002872
20,70,3,0.0003797
20,71,3,0.0003366
20,72,1,0.0002274
20,73,2,0.0006043
20,74,3,0.0002571
20,75,4,0.0007529
20,76,2,0.0003694
20,77,3,0.000509
20,78,3,0.0002171
20,79,2,0.0005413
20,80,5,0.0005917
20,81,3,0.0004384
20,82,1,0.0010327
20,83,5,0.0019334
20,84,2,0.0003579
20,85,3,0.0007512
20,86,2,0.0006618
20,87,4,0.0008249
20,88,3,0.0010743
20,89,5,0.0007029
20,90,0,0.0002845
20,91,2,0.0003655
20,92,4,0.0005711
20,93,1,0.0009245
20,94,1,0.0003099
20,95,2,0.0004225
20,96,4,0.0004412
20,97,1,0.0004758
20,98,1,0.0001871
20,99,2,0.000205
20,0,20,0.180331
20,1,20,0.255614
20,2,19,0.350821
20,3,19,0.317814
20,4,19,0.251921
20,5,18,0.328678
20,6,20,0.277464
20,7,17,0.259116
20,8,15,0.233993
20,9,14,0.216813
20,10,16,0.16914
20,11,17,0.220713
20,12,15,0.18759
20,13,16,0.114777
20,14,16,0.10128
20,15,14,0.081796
20,16,14,0.0583578
20,17,15,0.0855765
20,18,13,0.0830315
20,19,13,0.0383308
20,20,13,0.0181536
20,21,11,0.0255113
20,22,14,0.0356112
20,23,13,0.0160074
20,24,14,0.0381268
20,25,11,0.0093702
20,26,8,0.0164117
20,27,12,0.0287835
20,28,9,0.0075468
20,29,10,0.006655
20,30,10,0.0063912
20,31,10,0.0246132
20,32,11,0.0312088
20,33,10,0.0086178
20,34,9,0.0062286
20,35,11,0.0116315
20,36,10,0.0102614
20,37,8,0.0127803
20,38,10,0.0082662
20,39,11,0.0130402
20,40,8,0.0052504
20,41,7,0.00113
20,42,10,0.0052266
20,43,9,0.00822
20,44,6,0.0023382
20,45,6,0.0048857
20,46,8,0.0018135
20,47,7,0.0028818
20,48,9,0.0018854
20,49,5,0.001387
20,50,6,0.0097255
20,51,9,0.0034017
20,52,7,0.0047534
20,53,6,0.0019497
20,54,6,0.0023193
20,55,1,0.0003235
20,56,8,0.0011539
20,57,3,0.0004106
20,58,6,0.0068192
20,59,3,0.0020767
20,60,5,0.0017143
20,61,6,0.0025813
20,62,2,0.0022288
20,63,2,0.0001644
20,64,4,0.001701
20,65,4,0.000771
20,66,3,0.0005335
20,67,8,0.0045608
20,68,8,0.0009967
20,69,4,0.0005912
20,70,2,0.0020318
20,71,2,0.0017203
20,72,2,0.0003872
20,73,4,0.0028927
20,74,5,0.0019146
20,75,3,0.0005929
20,76,1,0.000487
20,77,2,0.0008077
20,78,3,0.0049765
20,79,3,0.000709
20,80,2,0.0003101
20,81,3,0.0009175
20,82,1,0.0008058
20,83,5,0.0012393
20,84,2,0.000165
20,85,0,0.0002976
20,86,4,0.0006996
20,87,1,0.0003741
20,88,2,0.0007443
20,89,1,0.0012425
20,90,1,0.000617
20,91,2,0.0005763
20,92,1,0.0001886
20,93,2,0.0002773
20,94,2,0.0006083
20,95,2,0.0001821
20,96,1,0.0001471
20,97,1,0.0007148
20,98,0,0.0001553
20,99,1,0.0001549
