Informantes,Respuestas,Agentes_Confiables,Tiempo_s
20,80,3,0.000559
20,81,3,0.0006587
20,82,2,0.0004148
20,83,1,0.0003731
20,84,2,0.0002157
20,85,1,0.0002842
20,86,4,0.0004992
20,87,2,0.0003204
20,88,4,0.0011174
20,89,2,0.0004018
20,90,1,0.0002588
20,91,1,0.0003824
20,92,0,0.000217
20,93,2,0.0003318
20,94,1,0.0003683
20,95,2,0.0006111
20,96,1,0.0004289
20,97,0,0.0002349
20,98,1,0.000253
20,99,2,0.0005771
20,5,18,0.000913
20,6,17,0.0195861
20,7,16,0.0052882
20,8,18,0.0003692
20,9,16,0.0066478
20,10,16,0.0242304
20,11,16,0.0415421
20,12,15,0.0110155
20,13,15,0.0320217
20,14,14,0.0112281
20,15,15,0.0212214
20,16,13,0.0074189
20,17,13,0.103554
20,18,13,0.0278359
20,19,12,0.0243426
20,20,13,0.0218428
20,21,13,0.0724871
20,22,12,0.0052334
20,23,12,0.006534
20,24,14,0.0217887
20,25,15,0.0218163
20,26,9,0.004195
20,27,10,0.0048387
20,28,14,0.0133681
20,29,11,0.0195889
20,30,11,0.0126482
20,31,11,0.0113951
20,32,10,0.0122209
20,33,10,0.0143427
20,34,11,0.015222
20,35,11,0.0025342
20,36,9,0.0035685
20,37,10,0.0022073
20,38,8,0.0056688
20,39,10,0.0010947
20,40,8,0.0075505
20,41,7,0.0021093
20,42,7,0.0059023
20,43,6,0.0029836
20,44,6,0.0022391
20,45,5,0.002427
20,46,7,0.0051419
20,47,5,0.0014577
20,48,8,0.0024044
20,49,5,0.0017359
20,50,6,0.0035484
20,51,7,0.0025387
20,52,5,0.0018656
20,53,4,0.0003212
20,54,7,0.0049146
20,55,3,0.0005679
20,56,3,0.0039984
20,57,7,0.0010655
20,58,8,0.0028015
20,59,4,0.0009232
20,60,5,0.0015327
20,61,6,0.0053892
20,62,5,0.0003543
20,63,4,0.0003396
20,64,5,0.0013795
20,65,2,0.0007936
20,66,5,0.0007514
20,67,3,0.0009652
20,68,2,0.0012068
20,69,3,0.0004765
20,70,4,0.0019132
20,71,0,0.0003846
20,72,1,0.0002609
20,73,3,0.0003793
20,74,2,0.0014012
20,75,3,0.0004525
20,76,7,0.0005197
20,77,3,0.0007246
20,78,1,0.0004043
20,79,2,0.0001454
20,80,3,0.0003911
20,81,0,0.0007671
20,82,4,0.0027852
20,83,1,0.000333
20,84,5,0.0003086
20,85,2,0.000278
20,86,2,0.0007105
20,87,0,0.0001419
20,88,0,0.0004864
20,89,2,0.0001798
20,90,0,0.0009296
20,91,1,0.0005471
20,92,3,0.0001468
20,93,2,0.0002626
20,94,2,0.0002068
20,95,3,0.0003623
20,96,2,0.0002318
20,97,1,0.0002474
20,98,1,0.0003573
20,99,1,0.0005179
20,5,19,1.64e-05
20,6,18,0.0005919
20,7,18,0.0046457
20,8,16,0.0403243
20,9,16,0.0100295
20,10,15,0.0084589
20,11,16,0.0279815
20,12,18,6.08e-05
20,13,16,0.0144267
20,14,15,0.0504097
20,15,16,0.0177019
20,16,12,0.0339423
20,17,14,0.0085455
20,18,14,0.0422584
20,19,14,0.0120129
20,20,14,0.0096065
20,21,13,0.040315
20,22,13,0.0101951
20,23,12,0.0521564
20,24,13,0.0100549
20,25,12,0.0057164
20,26,11,0.0022622
20,27,14,0.0220827
20,28,11,0.0044646
20,29,10,0.0020819
20,30,8,0.0037045
20,31,12,0.0046537
