Informantes,Respuestas,Agentes_Confiables,Tiempo_s
20,43,7,0.0019164
20,44,6,0.0017697
20,45,6,0.0039636
20,46,6,0.0022324
20,47,10,0.0040083
20,48,7,0.0009131
20,49,7,0.0019886
20,50,8,0.0041823
20,51,5,0.003009
20,52,4,0.0014103
20,53,8,0.0033574
20,54,5,0.0037772
20,55,6,0.0025631
20,56,5,0.0015479
20,57,4,0.0041203
20,58,6,0.0026129
20,59,4,0.000507
20,60,4,0.0012723
20,61,4,0.0022962
20,62,5,0.0013565
20,63,4,0.0032477
20,64,3,0.0013793
20,65,7,0.0006701
20,66,6,0.0022748
20,67,7,0.002275
20,68,3,0.0014705
20,69,2,0.00114
20,70,4,0.002283
20,71,4,0.0007247
20,72,5,0.0003905
20,73,4,0.0021026
20,74,2,0.0002111
20,75,1,0.0002256
20,76,1,0.0002446
20,77,3,0.000492
20,78,3,0.0010047
20,79,2,0.0004146
20,80,1,0.0005781
20,81,1,0.000203
20,82,2,0.0002273
20,83,2,0.0006381
20,84,4,0.0002227
20,85,1,0.0002652
20,86,2,0.0002576
20,87,2,0.000764
20,88,1,0.0009055
20,89,3,0.0004484
20,90,1,0.0003979
20,91,4,0.0007032
20,92,2,0.0005648
20,93,2,0.0003273
20,94,0,0.000186
20,95,1,0.0002863
20,96,1,0.0004769
20,97,3,0.000385
20,98,2,0.0001401
20,99,1,0.0003338
20,0,20,0.1779
20,1,20,0.343486
20,2,18,0.302477
20,3,20,0.380498
20,4,18,0.338777
20,5,19,0.243527
20,6,18,0.192291
20,7,16,0.262966
20,8,18,0.262852
20,9,16,0.0842891
20,10,16,0.347094
20,11,15,0.188258
20,12,18,0.146228
20,13,16,0.103058
20,14,13,0.195463
20,15,12,0.0714502
20,16,13,0.0630315
20,17,15,0.130176
20,18,15,0.110455
20,19,12,0.0551393
20,20,13,0.0227393
20,21,15,0.0182688
20,22,15,0.0433709
20,23,12,0.0665748
20,24,13,0.105741
20,25,10,0.0035732
20,26,11,0.0141567
20,27,8,0.0055042
20,28,12,0.0229544
20,29,12,0.0398144
20,30,10,0.0117953
20,31,13,0.0336863
20,32,11,0.0291507
20,33,12,0.0078972
20,34,9,0.0018534
20,35,9,0.0028479
20,36,10,0.0031559
20,37,11,0.0058555
20,38,6,0.0070381
20,39,10,0.0035514
20,40,7,0.0070237
20,41,9,0.0118616
20,42,7,0.003947
20,43,7,0.002719
20,44,9,0.0055183
20,45,5,0.0008268
20,46,6,0.0068486
20,47,6,0.0044269
20,48,6,0.0026222
20,49,3,0.0019094
20,50,7,0.0025821
20,51,3,0.0008826
20,52,6,0.001889
20,53,5,0.0015055
20,54,1,0.0027076
20,55,8,0.006019
20,56,5,0.0013499
20,57,4,0.0011405
20,58,5,0.0021556
20,59,7,0.0030343
20,60,6,0.0014157
20,61,2,0.000954
20,62,4,0.0012852
20,63,5,0.0013562
20,64,4,0.0011679
20,65,3,0.0007387
20,66,4,0.0009518
20,67,3,0.0011476
20,68,6,0.0017327
20,69,3,0.0005118
20,70,4,0.0008642
20,71,7,0.001625
20,72,2,0.0012802
20,73,3,0.0004819
20,74,2,0.0004332
20,75,3,0.0016291
20,76,5,0.0006749
20,77,2,0.0010256
20,78,0,0.000685
20,79,5,0.0010668
20,80,3,0.0008347
20,81,2,0.0005407
20,82,3,0.0001411
20,83,4,0.0007355
20,84,2,0.0013596
20,85,1,0.0003203
20,86,1,0.0009089
20,87,2,0.0002518
20,88,4,0.0004692
20,89,1,0.0011114
20,90,2,0.0003664
20,91,0,0.0004761
20,92,0,0.0001481
20,93,1,0.0006436
20,94,1,0.0003337
20,95,1,0.0007802
20,96,0,0.0004048
20,97,1,0.0003295
20,98,0,0.0001513
20,99,0,0.000389
20,0,20,0.180477
20,1,19,0.260688
20,2,18,0.356648
20,3,19,0.405354
20,4,19,0.168363
20,5,18,0.301042
20,6,16,0.116803
20,7,16,0.291145
20,8,15,0.156736
20,9,15,0.132064
20,10,17,0.126754
20,11,16,0.0579211
20,12,15,0.0693722
20,13,15,0.0953136
20,14,14,0.0703366
20,15,13,0.108978
